# StartTime = 03/12/2026 07:37:48.1539 am
Time (sec), Trip Distance (miles), Trip Duration (min), Vehicle speed (MPH), Trip Fuel (gal), Trip Fuel Economy (MPG), Average Trip CO2 Rate (lb/mile), Total Trip CO2 (lbs), Total Fuel Economy (MPG), Engine Power (hp), Fuel Rate (gal/hr), Total CO2 (lbs), Instant Fuel Economy (MPG), Instant CO2 rate (lb/mile), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg)
304.774,0.25246546,5.080264,25.47622,0.02344801,10.767032,2.0847807,0.52624446,32.576683,11.993433,0.7624022,6.0231223,33.41572,0.6717467,54.509804,113,31.597206
304.993,0.2539442,5.0843673,26.09759,0.023494406,10.808708,2.0767422,0.5272857,32.57656,12.240708,0.77812105,6.0241637,32.74069,0.68559647,51.372547,113,31.597206
305.260,0.25576144,5.0883007,26.09759,0.023548706,10.860956,2.0667517,0.5285043,32.576744,12.133385,0.77129865,6.0253825,33.83591,0.66340464,51.372547,114.8,31.301907
305.501,0.25742114,5.092933,26.09759,0.023593348,10.910751,2.0573194,0.52950627,32.577507,11.035146,0.70148546,6.0263844,37.203323,0.6033574,49.80392,114.8,31.006605
305.790,0.2596085,5.097173,26.09759,0.023652708,10.975846,2.0451179,0.5308385,32.578453,10.622733,0.6752691,6.0277166,38.64769,0.58080834,47.45098,114.8,30.711304
306.023,0.26148015,5.1017776,26.718962,0.02369895,11.033406,2.0344489,0.53187627,32.57981,10.128755,0.64386773,6.028754,40.53253,0.55379957,45.490196,114.8,30.711304
306.255,0.26323053,5.1051846,26.718962,0.023735035,11.090378,2.0239978,0.5326862,32.58195,9.488625,0.6031757,6.0295644,44.297142,0.5067347,39.215687,114.8,30.416002
306.493,0.26496056,5.1090226,26.718962,0.023770835,11.146455,2.0138152,0.5334896,32.58405,8.86414,0.5634783,6.030368,47.417908,0.47338444,32.941177,114.8,30.416002
306.700,0.26653683,5.1131454,26.718962,0.02380147,11.198336,2.0044854,0.5341771,32.5862,7.326681,0.46574464,6.0310555,57.368263,0.3912773,29.80392,114.8,30.120703
306.937,0.26829627,5.1165466,26.718962,0.023824936,11.261153,1.9933038,0.5347038,32.5899,6.0181813,0.38256556,6.031582,69.84152,0.32139763,29.019608,114.8,29.825401
307.154,0.2697927,5.120489,26.09759,0.023844147,11.314839,1.9838462,0.535135,32.59314,5.3253903,0.338526,6.032013,78.92735,0.2843995,28.235294,114.8,29.825401
307.397,0.2716299,5.124277,26.09759,0.023866743,11.381105,1.9722953,0.5356421,32.597233,5.086415,0.32333472,6.0325203,80.713844,0.2781047,28.235294,114.8,29.825401
307.621,0.27325994,5.128214,26.09759,0.023887398,11.439502,1.9622271,0.53610563,32.600792,4.938641,0.313941,6.032984,83.12896,0.270025,28.235294,114.8,29.825401
307.851,0.27492505,5.13185,26.09759,0.023906393,11.500064,1.9518934,0.5365319,32.604683,4.9214687,0.31284943,6.03341,83.419014,0.26908612,28.62745,114.8,29.5301
308.081,0.27662817,5.1357203,26.09759,0.02392714,11.561272,1.9415597,0.53699756,32.6085,4.883691,0.31044793,6.0338755,84.06431,0.26702058,29.019608,114.8,29.5301
308.306,0.27831128,5.139499,26.09759,0.0239472,11.621872,1.9314358,0.53744775,32.612328,4.9306273,0.3134316,6.034326,83.26407,0.26958686,29.019608,114.8,29.5301
308.525,0.27982676,5.1431494,26.09759,0.023965452,11.676256,1.9224398,0.5378574,32.61575,5.029938,0.31974462,6.0347357,81.62011,0.27501678,29.411764,114.8,29.5301
308.747,0.28149673,5.1469054,25.47622,0.02398633,11.735714,1.9126999,0.53832597,32.61943,5.0087595,0.31839833,6.035204,81.965225,0.27385882,33.333332,114.8,29.5301
308.964,0.28303763,5.1505275,25.47622,0.024004681,11.790934,1.9037423,0.53873783,32.622932,5.047826,0.3208817,6.035616,79.39443,0.28272638,43.52941,114.8,29.825401
309.187,0.28457493,5.154161,25.47622,0.024028433,11.843258,1.8953316,0.5392709,32.625767,5.923593,0.37655273,6.036149,67.65644,0.33177772,44.705883,114.8,29.825401
309.444,0.28600776,5.157905,25.47622,0.024057563,11.888476,1.8881226,0.5399247,32.62756,8.143206,0.5176497,6.036803,49.21517,0.4560972,48.235294,114.8,30.120703
309.708,0.28771004,5.163118,25.47622,0.024092296,11.941994,1.879661,0.5407042,32.629677,8.531862,0.542356,6.0375824,46.97324,0.4778657,47.843136,114.8,30.120703
310.003,0.29013425,5.16792,26.09759,0.024156323,12.010696,1.8689091,0.54214114,32.63092,9.38731,0.59673536,6.039019,42.69266,0.5257789,47.843136,114.8,30.416002
310.254,0.2919337,5.172029,26.09759,0.024191443,12.067642,1.8600899,0.54292935,32.63335,9.375004,0.59595305,6.0398073,43.791355,0.5125875,47.45098,114.8,30.416002
310.486,0.2938842,5.1761894,26.09759,0.02423754,12.125166,1.8512654,0.54396385,32.635006,9.439016,0.60002226,6.040842,43.494373,0.5160875,46.666668,114.8,30.416002
310.706,0.29555687,5.179436,26.09759,0.024274392,12.175666,1.843587,0.5447909,32.636753,9.3789625,0.5962047,6.041669,43.77287,0.512804,45.490196,114.8,30.416002
310.907,0.29703227,5.1830497,26.09759,0.02430692,12.220071,1.8368878,0.54552096,32.63829,9.172852,0.5831026,6.042399,44.756428,0.50153464,43.137257,114.8,30.416002
311.127,0.29853612,5.186325,26.09759,0.024339776,12.265359,1.8301054,0.5462584,32.639893,8.86414,0.5634783,6.0431366,46.315166,0.4846555,40,114.8,30.120703
311.331,0.29998395,5.1901426,26.09759,0.02437002,12.309549,1.8235356,0.5469371,32.641605,8.232499,0.523326,6.043815,49.868706,0.45011994,39.215687,114.8,30.120703
311.612,0.30168164,5.193648,26.09759,0.024398856,12.364581,1.8154194,0.5475843,32.644413,7.4829454,0.47567812,6.044462,54.86397,0.40913737,38.431374,114.8,30.120703
311.847,0.3033294,5.199143,26.718962,0.024431666,12.415421,1.8079855,0.54832065,32.646553,7.298061,0.46392533,6.045199,56.253857,0.39902863,37.2549,114.8,30.120703
312.114,0.30561107,5.2030807,26.718962,0.024468595,12.489931,1.7971997,0.54914945,32.650547,7.1006794,0.45137814,6.0460277,59.194187,0.37920785,36.47059,114.8,29.825401
312.335,0.3073868,5.2068205,26.718962,0.024498684,12.547073,1.7890148,0.5498247,32.653492,6.819871,0.43352762,6.046703,61.631508,0.36421144,34.117645,114.8,29.825401
312.575,0.3091411,5.2102323,26.718962,0.024523206,12.606063,1.7806431,0.5503751,32.657032,6.6629868,0.42355475,6.047253,63.082664,0.3558331,30.980392,114.8,29.825401
312.796,0.31066164,5.214362,26.718962,0.024547413,12.655576,1.7736766,0.5509184,32.65974,6.1293697,0.3896336,6.0477962,68.57458,0.32733557,25.490196,114.8,29.825401
313.029,0.31251147,5.2183022,26.718962,0.02457138,12.718515,1.7648994,0.5514563,32.6637,5.505457,0.34997255,6.048334,76.34588,0.29401588,21.960785,114.8,29.825401
313.259,0.31429967,5.221906,26.718962,0.024589248,12.781996,1.7561342,0.5518573,32.668167,4.458495,0.28341895,6.048735,94.27373,0.23810346,16.470589,114.8,28.939499
313.502,0.31571424,5.225511,26.09759,0.0246036,12.832034,1.7492862,0.5521794,32.671677,3.782399,0.24044068,6.0490575,111.12496,0.20199692,9.019608,114.8,29.234798
313.737,0.31757513,5.2304935,26.09759,0.024620686,12.898712,1.7402436,0.55256283,32.67651,3.7283075,0.23700218,6.049441,110.1154,0.20384887,1.1764706,114.8,29.5301
313.974,0.31946513,5.2339973,26.09759,0.024630731,12.970184,1.7306539,0.55278826,32.682304,2.3828886,0.15147617,6.0496664,172.28842,0.13028677,0,114.8,29.825401
314.198,0.32103083,5.2375607,25.47622,0.024631932,13.033116,1.7222972,0.55281526,32.687965,0.3219733,0.020467294,6.049693,1275.0874,0.017604204,0,114.8,29.825401
314.436,0.3226978,5.2414155,25.47622,0.024631932,13.100791,1.7134004,0.55281526,32.694153,0,0,6.049693,0,0,0,114.8,30.120703
314.686,0.32431763,5.245404,25.47622,0.024631932,13.166553,1.7048427,0.55281526,32.70016,0,0,6.049693,0,0,0,116.6,30.120703
314.926,0.32590243,5.250054,24.854847,0.024631932,13.230891,1.6965524,0.55281526,32.70604,0,0,6.049693,0,0,0,116.6,30.120703
315.177,0.32788342,5.2541924,24.233477,0.024631932,13.311316,1.6863022,0.55281526,32.71339,0,0,6.049693,0,0,0,116.6,30.120703
315.453,0.3295102,5.25778,23.612104,0.024631932,13.377359,1.6779768,0.55281526,32.719425,0,0,6.049693,0,0,0,116.6,30.416002
315.643,0.3308777,5.263007,22.369364,0.024631932,13.432877,1.671042,0.55281526,32.724495,0,0,6.049693,0,0,4.7058825,116.6,30.416002
315.914,0.3327989,5.2659183,21.747992,0.024631932,13.510873,1.6613953,0.55281526,32.731625,0,0,6.049693,0,0,10.588235,116.6,30.120703
316.116,0.3339186,5.269676,21.126621,0.024634708,13.554802,1.6560109,0.55287755,32.73544,0.8614574,0.054761384,6.0497556,397.14102,0.056521233,19.215687,116.6,29.825401
316.355,0.33523065,5.273427,20.505249,0.024640702,13.604753,1.6499307,0.5530121,32.73958,1.4089551,0.08956488,6.04989,235.88063,0.095162116,22.352942,116.6,29.825401
316.585,0.33656037,5.277595,19.883879,0.024650296,13.6534,1.6440519,0.55322737,32.743347,2.250808,0.14308003,6.0501056,143.31314,0.15662834,22.745098,116.6,29.825401
316.812,0.33790135,5.281364,19.262506,0.024660701,13.702018,1.6382185,0.5534609,32.74706,2.4823425,0.15779829,6.0503387,126.008194,0.1781384,24.313726,116.6,29.825401
317.045,0.33911386,5.2849975,18.641136,0.024670519,13.745712,1.633011,0.55368125,32.750362,2.4511945,0.15581827,6.0505595,123.62162,0.18157746,25.09804,116.6,29.5301
317.267,0.34028327,5.288978,18.019764,0.024681011,13.78725,1.6280912,0.5539167,32.753426,2.578839,0.16393241,6.0507946,113.712326,0.19740076,25.09804,116.6,29.5301
317.487,0.34137654,5.2925906,17.398394,0.024690796,13.826065,1.6235205,0.55413634,32.75629,2.6772914,0.17019086,6.0510144,105.879745,0.21200372,26.666666,116.6,29.5301
317.730,0.34249908,5.2961965,16.777021,0.024701476,13.865531,1.6188993,0.554376,32.75916,2.7047663,0.1719374,6.0512543,101.19028,0.22182862,26.27451,116.6,29.5301
317.949,0.34356892,5.3005095,16.155651,0.024713483,13.902084,1.6146427,0.5546455,32.761665,2.8738143,0.18268348,6.0515237,91.836555,0.24442229,25.882353,116.6,29.5301
318.195,0.34462625,5.303941,15.53428,0.024724593,13.9386015,1.6104126,0.5548948,32.764236,2.812377,0.17877802,6.051773,90.367096,0.24839683,26.666666,116.6,29.5301
318.415,0.34561974,5.308219,14.912909,0.024737308,13.9716,1.6066092,0.5551802,32.766376,2.7892904,0.17731045,6.052058,87.61063,0.25621206,26.666666,116.6,29.5301
318.654,0.34664592,5.311668,14.291537,0.024749056,14.006431,1.6026138,0.5554438,32.768757,2.8640835,0.18206492,6.052322,81.909836,0.274044,27.450981,116.6,29.5301
318.868,0.34746027,5.315601,13.670166,0.024759475,14.033426,1.599531,0.5556777,32.770508,2.8640835,0.18206492,6.0525556,78.49693,0.28595895,27.058823,116.6,29.5301
319.105,0.34829468,5.319345,12.4274235,0.024770955,14.060608,1.5964388,0.5559353,32.77221,2.9483213,0.18741977,6.0528135,72.93876,0.30774996,26.666666,116.6,29.5301
319.361,0.3490955,5.3234806,11.806052,0.02478303,14.08607,1.5935531,0.5562063,32.77371,2.9160762,0.18537001,6.0530844,67.041176,0.3348226,27.450981,118.4,29.5301
319.601,0.34990975,5.3282475,11.184682,0.024795644,14.111742,1.590654,0.55648947,32.775196,2.8997629,0.184333,6.0533676,64.04742,0.35047317,27.843138,118.4,29.5301
319.878,0.3507726,5.3320866,10.563311,0.024810502,14.138069,1.587692,0.5568229,32.77659,2.975033,0.1891178,6.053701,59.141346,0.37954664,27.058823,118.4,29.5301
320.132,0.3515128,5.336701,9.941939,0.024823634,14.160408,1.5851874,0.5571176,32.777737,3.0378537,0.1931112,6.0539956,54.70066,0.41035885,27.843138,118.4,29.5301
320.391,0.35225466,5.340839,9.320568,0.024838282,14.181926,1.5827823,0.5574463,32.77871,2.9786105,0.18934521,6.0543246,52.506947,0.42750344,27.450981,118.4,29.5301
320.655,0.3529989,5.3451467,8.699197,0.024852991,14.203479,1.5803804,0.55777645,32.77968,3.0480137,0.19375706,6.0546546,48.104404,0.4666288,27.058823,118.4,29.5301
320.891,0.3535243,5.349123,8.077826,0.024865072,14.217707,1.578799,0.5580476,32.78016,3.005084,0.19102809,6.054926,45.538837,0.49291772,27.058823,118.4,29.5301
321.150,0.3540876,5.3532825,6.835083,0.024877919,14.233007,1.5771017,0.5583359,32.780685,2.9522803,0.18767145,6.055214,43.042377,0.52150697,27.058823,118.4,29.5301
321.398,0.3545948,5.357745,6.2137117,0.024892366,14.245123,1.5757604,0.55866015,32.78081,2.9786105,0.18934521,6.055538,36.098526,0.6218232,27.843138,118.4,29.5301
321.642,0.35500345,5.361514,4.9709697,0.024904009,14.254872,1.5746827,0.55892146,32.78091,2.9621542,0.1882991,6.0557995,32.999157,0.68022645,27.450981,118.4,29.5301
321.883,0.3553376,5.3658385,4.3495984,0.024917798,14.260393,1.5740731,0.5592309,32.780476,3.0480137,0.19375706,6.056109,25.655684,0.87492895,27.450981,118.4,29.5301
322.115,0.35562488,5.3697944,3.7282271,0.024930224,14.264811,1.5735856,0.55950975,32.78003,2.9950671,0.19039132,6.056388,22.84557,0.9825493,28.62745,118.4,29.5301
322.360,0.35586137,5.373583,3.1068559,0.024941819,14.267659,1.5732714,0.55977005,32.779495,3.005084,0.19102809,6.0566483,19.516644,1.1501414,27.843138,118.4,29.5301
322.611,0.3560837,5.3778973,2.4854848,0.024956841,14.267979,1.5732361,0.5601072,32.778496,3.1512837,0.20032175,6.0569854,15.509329,1.4473159,27.450981,118.4,29.5301
322.878,0.3562697,5.382011,1.8641136,0.024970835,14.267432,1.5732964,0.5604212,32.777485,3.0547872,0.19418763,6.057299,12.799398,1.7537465,26.666666,118.4,29.5301
323.120,0.35639274,5.3864827,1.2427424,0.024983728,14.264994,1.5735654,0.5607106,32.776375,3.0217788,0.19208935,6.0575886,9.704409,2.313062,27.843138,118.4,29.5301
323.378,0.35648033,5.390449,0.6213712,0.024996793,14.261043,1.5740013,0.5610038,32.775112,2.8900323,0.18371443,6.057882,6.764533,3.3183222,28.62745,118.4,29.5301
323.642,0.35652444,5.394807,0,0.025010673,14.254891,1.5746806,0.56131536,32.77359,3.0547872,0.19418763,6.058193,3.1998496,7.014986,28.62745,118.4,29.5301
323.887,0.35652444,5.399423,0,0.025026197,14.24605,1.5756578,0.5616637,32.771706,3.16173,0.2009858,6.058542,0,0,29.80392,118.4,29.5301
324.180,0.35652444,5.403262,0,0.025039967,14.238215,1.5765249,0.56197274,32.770035,3.1408374,0.1996577,6.058851,0,0,29.019608,118.4,29.5301
324.503,0.35652444,5.4087815,0,0.025057198,14.228423,1.5776098,0.5623595,32.767944,3.2916641,0.20924549,6.0592375,0,0,29.019608,118.4,29.5301
324.796,0.35652444,5.415217,0,0.025074163,14.218797,1.5786779,0.56274027,32.765884,3.2156308,0.20441218,6.0596185,0,0,29.019608,118.4,29.5301
325.111,0.35652444,5.4197173,0,0.025093017,14.208113,1.579865,0.5631634,32.763596,3.2156308,0.20441218,6.0600414,0,0,28.62745,118.4,29.5301
325.389,0.35652444,5.424006,0,0.025109382,14.198853,1.5808953,0.5635307,32.761612,3.2050414,0.20373903,6.0604086,0,0,28.62745,118.4,29.5301
325.635,0.35652444,5.428529,0,0.025125107,14.189967,1.5818853,0.56388354,32.759705,3.1721761,0.20164984,6.0607615,0,0,28.62745,118.4,29.5301
325.902,0.35652444,5.4323215,0,0.025138365,14.182483,1.58272,0.5641811,32.758095,3.1791403,0.20209254,6.061059,0,0,29.019608,118.4,29.5301
326.199,0.35652444,5.4369493,0,0.02515198,14.174807,1.5835772,0.5644867,32.756443,3.16173,0.2009858,6.0613647,0,0,29.019608,118.4,29.5301
326.462,0.35652444,5.442893,0,0.025169285,14.16506,1.5846668,0.56487507,32.754345,3.22269,0.20486094,6.0617533,0,0,29.019608,118.4,29.5301
326.730,0.35652444,5.4468026,0,0.025186632,14.155304,1.585759,0.5652644,32.752243,3.22269,0.20486094,6.0621424,0,0,28.62745,118.4,29.5301
326.968,0.35652444,5.4504447,0,0.025200715,14.147393,1.5866456,0.5655804,32.750534,3.2050414,0.20373903,6.0624585,0,0,29.411764,118.4,29.5301
327.180,0.35652444,5.4541907,0,0.025212234,14.14093,1.5873709,0.56583893,32.749138,3.16173,0.2009858,6.062717,0,0,28.62745,118.4,29.5301
327.412,0.35652444,5.457975,0,0.025225732,14.133363,1.5882207,0.5661419,32.7475,3.2590852,0.20717451,6.0630198,0,0,29.019608,118.4,29.5301
327.618,0.35652444,5.4617352,0,0.025237592,14.126721,1.5889673,0.56640804,32.746063,3.1721761,0.20164984,6.0632863,0,0,29.019608,118.4,29.5301
327.854,0.35652444,5.4649878,0,0.025250303,14.119611,1.5897676,0.5666933,32.744522,3.22269,0.20486094,6.0635715,0,0,29.411764,118.4,29.5301
328.102,0.35652444,5.469089,0,0.025262244,14.112936,1.5905194,0.56696135,32.743076,3.2156308,0.20441218,6.0638394,0,0,29.019608,118.4,29.5301
328.379,0.35652444,5.473876,0,0.025277875,14.104208,1.5915037,0.5673122,32.741184,3.2662401,0.20762934,6.0641904,0,0,28.235294,118.4,29.5301
328.649,0.35652444,5.479096,0,0.025292898,14.095832,1.5924494,0.5676493,32.73936,3.2050414,0.20373903,6.0645275,0,0,27.058823,118.4,29.5301
328.905,0.35652444,5.483056,0,0.025309484,14.086594,1.5934938,0.5680216,32.737354,3.1458936,0.19997911,6.0648994,0,0,26.666666,118.4,29.5301
329.133,0.35652444,5.486643,0,0.025321634,14.079835,1.5942587,0.5682942,32.73588,3.004941,0.19101898,6.065172,0,0,26.666666,118.4,29.5301
329.366,0.35652444,5.490504,0,0.025334086,14.072914,1.5950427,0.5685737,32.73437,2.9711218,0.18886916,6.0654516,0,0,26.666666,118.4,29.5301
329.659,0.35652444,5.494334,0,0.025345704,14.066464,1.5957742,0.5688344,32.732967,2.9549038,0.18783821,6.0657125,0,0,27.058823,120.2,29.5301
329.930,0.35652444,5.5003753,0,0.025359249,14.05895,1.596627,0.56913847,32.731323,2.9354424,0.18660109,6.0660167,0,0,27.058823,120.2,29.5301
330.287,0.35652444,5.5058155,0,0.025378734,14.048157,1.5978538,0.5695757,32.728966,2.968737,0.18871756,6.066454,0,0,27.058823,120.2,29.5301
330.604,0.35652444,5.51096,0,0.025395706,14.038768,1.5989224,0.56995666,32.72691,2.9983582,0.19060054,6.066835,0,0,36.07843,120.2,29.234798
330.948,0.35652444,5.5162187,0,0.02541208,14.029722,1.5999533,0.5703241,32.72493,2.9786105,0.18934521,6.067202,0,0,99.60784,120.2,29.5301
331.253,0.35652444,5.5222216,0.6213712,0.025438806,14.014982,1.6016359,0.5709239,32.721695,4.6429024,0.29514143,6.067802,0,0,81.56863,120.2,29.825401
331.632,0.35659018,5.527303,1.8641136,0.025546374,13.958544,1.6081119,0.5733381,32.708923,16.319895,1.037428,6.070216,0.59895355,37.476864,62.7451,120.2,30.416002
331.946,0.3567509,5.5337167,3.7282271,0.025640188,13.913739,1.6132902,0.57544357,32.698177,15.983612,1.016051,6.0723214,1.8346652,12.234875,70.588234,120.2,30.416002
332.275,0.357087,5.5388813,5.592341,0.025704103,13.892218,1.6157895,0.57687795,32.691696,11.737953,0.74616176,6.073756,4.99654,4.492489,37.2549,120.2,30.711304
332.612,0.35764956,5.5444784,6.835083,0.025792584,13.866372,1.6188012,0.57886374,32.68309,13.737527,0.8732712,6.075742,6.403899,3.5051928,45.882355,120.2,30.416002
332.923,0.3582252,5.549727,7.4564543,0.025829911,13.868619,1.618539,0.57970154,32.68071,7.350054,0.46723044,6.0765796,14.628934,1.534418,6.6666665,120.2,30.416002
333.243,0.3589132,5.55506,8.077826,0.025890855,13.862548,1.6192478,0.5810693,32.675896,10.291124,0.6541893,6.0779476,11.398007,1.9693706,3.9215686,120.2,30.416002
333.563,0.3595869,5.5601106,8.077826,0.02589872,13.88435,1.6167052,0.5812458,32.677433,1.4863718,0.094486125,6.078124,85.49219,0.26256084,75.68627,120.2,30.416002
333.894,0.36036193,5.565751,8.699197,0.025902968,13.911994,1.6134926,0.5813411,32.679783,0.6968933,0.04430032,6.0782194,182.34236,0.123103045,84.31373,120.2,30.120703
334.171,0.36111295,5.571061,9.320568,0.025969123,13.905473,1.6142493,0.5828259,32.674576,12.115163,0.77014035,6.079704,11.2956,1.9872252,82.35294,120.2,30.416002
334.481,0.3618984,5.575082,9.941939,0.02604039,13.897579,1.6151662,0.5844253,32.66888,14.183281,0.90160704,6.0813036,10.337728,2.1713574,84.70588,120.2,30.711304
334.748,0.3625889,5.580364,11.184682,0.026118321,13.88255,1.6169147,0.5861743,32.662033,14.774996,0.9392214,6.0830526,10.585299,2.120573,83.52941,120.2,31.301907
335.065,0.36350328,5.585166,11.806052,0.026206482,13.870739,1.6182915,0.5881529,32.654785,16.536549,1.0512003,6.085031,10.639915,2.1096878,81.56863,120.2,31.892508
335.365,0.36459446,5.5907836,13.048795,0.026301676,13.862023,1.6193091,0.59028935,32.647346,18.03408,1.1463959,6.0871673,10.298408,2.1796477,74.5098,120.2,32.48311
335.649,0.36580464,5.595229,13.670166,0.0264139,13.848944,1.6208384,0.592808,32.638306,19.704193,1.252562,6.089686,10.417684,2.154692,65.882355,120.2,33.07371
335.901,0.36669978,5.5990677,14.912909,0.026489936,13.842984,1.6215361,0.5945145,32.63246,19.276897,1.2253996,6.0913925,11.15568,2.0121498,60.39216,120.2,33.959614
336.128,0.36765787,5.6036453,15.53428,0.02656841,13.838159,1.6221017,0.5962757,32.626556,18.24687,1.1599225,6.093154,12.856814,1.7459146,52.941177,120.2,34.254917
336.388,0.368866,5.607256,16.155651,0.026652763,13.839691,1.621922,0.5981688,32.620872,17.916311,1.1389095,6.095047,13.639609,1.6457143,48.235294,120.2,34.254917
336.607,0.36986014,5.611255,16.777021,0.026716243,13.844018,1.6214151,0.59959346,32.61691,15.467597,0.98324883,6.096472,16.430887,1.3661405,49.019608,120.2,33.664314
336.854,0.37094522,5.6149406,17.398394,0.026770115,13.85669,1.6199323,0.60080254,32.614433,12.696337,0.80708456,6.0976806,20.787193,1.0798428,49.411766,120.2,32.77841
337.088,0.37195975,5.619304,18.019764,0.02681858,13.869479,1.6184386,0.60189027,32.61235,12.354234,0.7853377,6.098768,22.154028,1.0132197,49.019608,120.2,32.48311
337.341,0.37328446,5.6236053,18.019764,0.026872478,13.890959,1.615936,0.6030999,32.61076,11.918163,0.75761735,6.099978,23.784782,0.9437505,48.627453,120.2,31.597206
337.573,0.37453973,5.627561,18.641136,0.026920093,13.913017,1.613374,0.60416853,32.609665,10.976904,0.6977831,6.1010466,25.824305,0.869216,36.07843,120.2,31.301907
337.801,0.37579274,5.63116,18.641136,0.026962047,13.937841,1.6105005,0.6051101,32.60924,10.120169,0.64332193,6.1019883,28.976372,0.7746622,32.941177,120.2,30.711304
338.087,0.37687448,5.634763,18.641136,0.026989885,13.963546,1.6075358,0.6057348,32.60988,7.1662188,0.45554435,6.102613,40.92057,0.54854804,25.882353,120.2,30.416002
338.365,0.37863484,5.6407623,18.641136,0.02703049,14.007693,1.6024693,0.6066461,32.611485,6.1984863,0.39402726,6.103524,47.309254,0.47447166,23.921568,120.2,30.120703
338.601,0.3799295,5.644368,18.641136,0.027047925,14.046531,1.5980387,0.6070374,32.614155,4.772646,0.30338898,6.1039157,61.443024,0.3653287,23.137255,120.2,30.120703
338.840,0.38108277,5.648128,19.262506,0.027065037,14.08026,1.5942105,0.6074215,32.61634,4.355798,0.27689067,6.1042995,67.3231,0.33342052,23.137255,120.2,29.825401
339.095,0.38222238,5.652278,19.262506,0.027081177,14.113951,1.5904052,0.60778373,32.618595,4.1651416,0.26477098,6.104662,72.75158,0.30854177,23.137255,120.2,29.825401
339.343,0.38359445,5.6572666,19.262506,0.027099429,14.155076,1.5857846,0.60819334,32.621452,4.1116705,0.2613719,6.1050715,73.6977,0.30458075,23.529411,120.2,29.825401
339.613,0.38524872,5.661214,19.262506,0.027121477,14.204563,1.5802598,0.6086882,32.62489,4.086342,0.2597618,6.105566,74.1545,0.30270448,25.882353,120.2,29.825401
339.847,0.38641316,5.6651564,19.262506,0.027138513,14.238552,1.5764875,0.60907054,32.627125,4.149878,0.26380068,6.1059484,73.01917,0.30741104,30.588236,120.2,29.825401
340.119,0.38765785,5.6692863,19.262506,0.027157506,14.274427,1.5725255,0.6094968,32.62942,4.571162,0.290581,6.1063747,66.28963,0.33861858,30.588236,120.2,29.825401
340.372,0.38923162,5.6744394,19.262506,0.027185878,14.317419,1.5678035,0.6101335,32.631805,5.599473,0.35594898,6.107012,54.11592,0.41479293,30.588236,120.2,29.825401
340.631,0.39070892,5.6780276,19.262506,0.02721294,14.357469,1.5634302,0.6107409,32.633987,5.662723,0.35996968,6.107619,53.51147,0.4194783,11.372549,120.2,29.234798
340.877,0.3919842,5.6819773,19.262506,0.027239637,14.390214,1.5598725,0.61134005,32.63547,6.3138247,0.4013591,6.108218,47.9932,0.46771002,5.882353,120.2,30.120703
341.105,0.39314044,5.6862917,19.262506,0.027250724,14.426789,1.555918,0.61158884,32.63839,3.015578,0.19169517,6.108467,100.4851,0.22338536,2.745098,120.2,30.416002
341.362,0.39445347,5.6902432,19.262506,0.027257614,14.471313,1.5511308,0.6117435,32.642387,1.5898325,0.10106295,6.1086216,190.59909,0.11777023,1.5686275,120.2,30.416002
341.622,0.39598876,5.694765,19.262506,0.027261002,14.525834,1.5453088,0.6118195,32.647625,0.63240325,0.0402008,6.1086974,479.15732,0.046846617,14.509804,120.2,30.120703
341.843,0.3972535,5.6985598,19.262506,0.027262188,14.571593,1.540456,0.61184615,32.652126,0.2808561,0.017853545,6.108724,1078.9177,0.020805014,28.235294,120.2,29.825401
342.081,0.3984666,5.7019672,19.262506,0.027270708,14.611524,1.5362464,0.61203736,32.655563,2.322596,0.14764348,6.1089153,130.46635,0.17205125,44.705883,120.2,29.825401
342.287,0.39954683,5.7061863,19.262506,0.027289035,14.641296,1.5331224,0.61244863,32.657333,4.6535873,0.29582062,6.109327,65.11549,0.3447244,40.784313,120.2,30.120703
342.515,0.40087697,5.7096806,19.262506,0.027318964,14.673944,1.5297114,0.6131204,32.658627,7.3083644,0.4645803,6.1099987,41.46217,0.5413827,37.2549,120.2,30.120703
342.738,0.4020041,5.7130947,19.262506,0.027343228,14.702145,1.5267773,0.6136649,32.65986,6.682162,0.4247737,6.1105433,45.347694,0.49499542,33.72549,120.2,29.825401
342.974,0.4031122,5.717081,19.262506,0.027366094,14.730352,1.5238537,0.6141781,32.661182,6.0903034,0.38715026,6.1110563,49.754604,0.45115224,28.62745,120.2,29.825401
343.223,0.40448543,5.7214613,19.883879,0.027391294,14.766934,1.5200785,0.6147437,32.663204,5.435386,0.34551826,6.111622,55.749607,0.4026378,25.09804,120.2,29.825401
343.464,0.40596858,5.725466,19.883879,0.027413795,14.808916,1.5157692,0.6152486,32.66595,4.571973,0.29063255,6.112127,68.41587,0.32809493,21.17647,120.2,29.825401
343.683,0.40717137,5.7290797,19.883879,0.027428316,14.844928,1.5120922,0.6155746,32.668625,3.9594605,0.25169617,6.1124525,78.99953,0.2841397,16.862745,120.2,29.825401
343.901,0.40842772,5.7328434,19.883879,0.027440956,14.883873,1.5081357,0.61585826,32.671722,3.240339,0.20598285,6.112736,96.531715,0.23253393,5.882353,120.2,29.234798
