# StartTime = 03/12/2026 06:37:48.5371 pm
Time (sec), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Vehicle speed (MPH), Instant Fuel Economy (MPG), Total Fuel Economy (MPG), Fuel Rate (gal/hr), Instant CO2 rate (lb/mile), Total CO2 (lbs), Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Trip Duration (min), Average Trip CO2 Rate (lb/mile), Total Trip CO2 (lbs), Latitude (deg), Longitude (deg)
247.003,46.666668,105.8,30.711304,13.048795,23.937412,32.672047,0.5451214,0.93773293,5.8931093,0.08878834,0.017654974,5.0290837,4.1229124,4.4634175,0.39623114,-37.768753,144.92267
247.998,40.784313,105.8,30.120703,14.912909,29.877316,32.66894,0.49913818,0.7513025,5.8964543,0.09284201,0.01780403,5.2146626,4.139564,4.304574,0.39957643,-37.768757,144.92271
249.022,29.019608,105.8,29.5301,15.53428,49.55715,32.671993,0.31346193,0.45294976,5.8988113,0.09707438,0.01790904,5.4204125,4.1566553,4.1411796,0.40193313,-37.76876,144.92285
250.029,28.235294,105.8,29.5301,15.53428,51.26349,32.67745,0.30302814,0.43787307,5.900436,0.100874275,0.017981436,5.609912,4.170634,4.0012927,0.40355793,-37.76877,144.92293
250.999,36.07843,105.8,29.5301,15.53428,42.003796,32.68387,0.36983037,0.53440166,5.9028974,0.10614664,0.018091112,5.8673363,4.1906424,3.8257394,0.40601942,-37.768772,144.92302
252.012,5.490196,107.6,29.825401,15.53428,333.27603,32.691963,0.04661085,0.06735228,5.90427,0.1102757,0.018152274,6.0750346,4.20621,3.6949418,0.40739208,-37.76879,144.92313
253.001,58.039215,107.6,29.5301,15.53428,45.719276,32.699753,0.3397753,0.49097234,5.9054,0.11397056,0.0182026,6.2612243,4.220772,3.5850656,0.40852153,-37.76879,144.9232
253.994,47.45098,107.6,29.825401,16.777021,31.948868,32.69565,0.52512103,0.7025883,5.909627,0.11904888,0.018390965,6.4732265,4.23857,3.4676523,0.412749,-37.768753,144.92326
255.014,27.450981,107.6,29.5301,18.019764,53.526367,32.700367,0.33665213,0.41936156,5.9124093,0.124345094,0.01851493,6.7159367,4.2571,3.3423336,0.41553113,-37.76879,144.92337
255.985,14.117647,107.6,29.5301,18.019764,269.4056,32.71217,0.06688712,0.083320096,5.9135146,0.12906642,0.018564193,6.9524393,4.2729254,3.2286365,0.41663677,-37.76881,144.92346
256.992,9.019608,107.6,29.5301,17.398394,188.78375,32.724182,0.09216043,0.118902706,5.914067,0.13303572,0.018588778,7.1567764,4.2879133,3.136454,0.4171885,-37.768826,144.92355
258.016,0.78431374,107.6,29.234798,16.777021,624.34766,32.74382,0.026871283,0.035952568,5.9145436,0.13890687,0.01861003,7.464086,4.3076525,3.0073206,0.41766548,-37.76884,144.92363
259.006,0.78431374,107.6,29.5301,15.53428,1756.8995,32.75781,0.008841871,0.012776428,5.9145813,0.1426474,0.018611703,7.664393,4.3214245,2.9287252,0.41770303,-37.768856,144.92372
260.002,0.39215687,107.6,29.5301,14.912909,0,32.775444,0,0,5.914605,0.14732973,0.018612765,7.9155207,4.3397145,2.8358085,0.41772687,-37.768864,144.92378
261.003,0.78431374,107.6,29.5301,13.670166,1677.2117,32.790287,0.008150532,0.013383463,5.9146523,0.15131104,0.018614871,8.128503,4.35718,2.761505,0.41777414,-37.768887,144.92384
261.985,22.352942,109.4,29.5301,13.048795,75.7431,32.79746,0.172277,0.2963557,5.9150763,0.15382035,0.018633774,8.254922,4.369405,2.7192142,0.41819838,-37.768906,144.92392
262.996,25.09804,109.4,29.5301,8.699197,41.40492,32.803703,0.21010056,0.54213125,5.916577,0.15765977,0.018700618,8.430724,4.38942,2.6625113,0.4196986,-37.768925,144.92398
264.042,27.843138,109.4,29.5301,5.592341,27.822039,32.804,0.201004,0.80680287,5.917776,0.15949129,0.018754061,8.50436,4.4070673,2.6394577,0.42089796,-37.76892,144.92401
264.998,29.411764,109.4,29.5301,3.1068559,14.914466,32.800804,0.20831157,1.5050421,5.9190784,0.16055132,0.018812092,8.534475,4.4222164,2.6301441,0.42220035,-37.768917,144.92404
266.017,29.411764,109.4,29.5301,1.8641136,9.134019,32.79628,0.2040847,2.4575052,5.920369,0.16124415,0.0188696,8.545182,4.439129,2.6268487,0.42349103,-37.76891,144.92406
267.017,29.019608,109.4,29.5301,0.6213712,2.9533172,32.790623,0.21039772,7.600572,5.921622,0.16158208,0.01892541,8.537838,4.4549465,2.6291082,0.42474356,-37.768917,144.92406
268.016,29.80392,109.4,29.5301,0,0,32.78196,0.20762934,0,5.923187,0.16158208,0.018995143,8.5064945,4.47471,2.6387954,0.4263086,-37.768913,144.92406
269.014,29.411764,109.4,29.5301,0,0,32.77557,0.20993683,0,5.9243417,0.16158208,0.019046599,8.483514,4.4897895,2.6459436,0.4274634,-37.768913,144.92406
269.999,30.19608,109.4,29.5301,0,0,32.768547,0.20762934,0,5.925611,0.16158208,0.019103166,8.458393,4.5058346,2.653802,0.42873296,-37.76891,144.92406
271.031,29.80392,109.4,29.5301,0,0,32.76039,0.21108906,0,5.927086,0.16158208,0.01916889,8.429393,4.5244384,2.6629322,0.430208,-37.76891,144.92406
272.008,29.411764,111.2,29.5301,0,0,32.75372,0.2103583,0,5.928293,0.16158208,0.019222686,8.405802,4.539499,2.6704056,0.43141535,-37.76891,144.92406
273.020,29.411764,111.2,29.5301,0,0,32.746857,0.21664403,0,5.9295354,0.16158208,0.01927803,8.38167,4.555195,2.6780941,0.43265748,-37.76891,144.92406
274.024,30.19608,111.2,29.5301,0,0,32.7384,0.21108906,0,5.9310675,0.16158208,0.019346297,8.352094,4.5744896,2.6875777,0.43418956,-37.76891,144.92406
275.014,29.019608,111.2,29.5301,0,0,32.731853,0.21247174,0,5.9322543,0.16158208,0.019399164,8.329332,4.5893855,2.6949217,0.43537605,-37.768913,144.92406
276.038,31.764706,111.2,29.5301,0,0,32.72458,0.22775398,0,5.9335723,0.16158208,0.019457903,8.304189,4.605405,2.7030816,0.43669432,-37.768913,144.92406
277.008,30.980392,111.2,29.5301,0,0,32.71665,0.22645015,0,5.935011,0.16158208,0.019522,8.276923,4.6227756,2.711986,0.43813288,-37.768913,144.92406
278.007,30.19608,111.2,29.5301,0,0,32.709743,0.22645015,0,5.936264,0.16158208,0.019577824,8.253323,4.637784,2.719741,0.4393857,-37.768913,144.92406
279.017,32.156864,111.2,29.5301,0,0,32.70099,0.21942152,0,5.9378524,0.16158208,0.019648617,8.223586,4.6566515,2.7295756,0.4409745,-37.768913,144.92406
280.004,31.37255,111.2,29.5301,0,0,32.69423,0.22157742,0,5.9390807,0.16158208,0.019703345,8.200744,4.6717334,2.7371786,0.44220284,-37.768913,144.92406
281.020,31.764706,111.2,29.5301,0,0,32.687084,0.22977646,0,5.9403787,0.16158208,0.019761162,8.17675,4.6887217,2.7452104,0.4435004,-37.768913,144.92406
282.022,30.980392,111.2,29.5301,0,0,32.6786,0.22365446,0,5.9419208,0.16158208,0.019829879,8.148416,4.7064247,2.7547565,0.44504258,-37.768913,144.92406
283.010,32.156864,111.2,29.5301,0,0,32.671333,0.22085878,0,5.9432425,0.16158208,0.019888787,8.124281,4.7216396,2.76294,0.44636467,-37.768913,144.92406
284.012,29.80392,111.2,29.5301,0,0,32.664066,0.2180631,0,5.944565,0.16158208,0.019947683,8.100293,4.7385683,2.771122,0.4476865,-37.768913,144.92406
285.009,75.68627,111.2,29.825401,0.6213712,1.2144985,32.647503,0.5116278,18.482443,5.947605,0.16161758,0.020083163,8.047417,4.7564473,2.78933,0.45072708,-37.768913,144.92407
286.008,63.92157,111.2,30.120703,6.2137117,4.218295,32.627617,1.0311271,5.3213205,5.9515843,0.16283947,0.020260472,8.002418,4.774344,2.8050148,0.45470643,-37.768913,144.92409
287.017,5.490196,111.2,30.416002,8.699197,47.96928,32.610023,0.18134932,0.46794322,5.956644,0.16481812,0.020485906,8.04544,4.7891536,2.7900152,0.45976582,-37.76892,144.92413
288.017,62.35294,111.2,30.120703,9.941939,13.909412,32.606514,0.7147634,1.6137921,5.959005,0.16731754,0.020591114,8.125716,4.805035,2.762452,0.46212703,-37.76893,144.92418
289.001,47.843136,111.2,30.416002,13.048795,23.785526,32.596416,0.54860234,0.943721,5.9632945,0.17086688,0.020782247,8.221771,4.823139,2.730178,0.46641663,-37.768944,144.92424
290.007,24.705883,111.2,29.825401,14.912909,40.85829,32.594658,0.36499098,0.5493842,5.966175,0.17458245,0.020910585,8.348999,4.838977,2.6885738,0.46929693,-37.76896,144.92432
291.006,13.333333,111.2,29.234798,14.912909,82.27432,32.60221,0.18125837,0.27282995,5.9675293,0.17855777,0.020970924,8.514541,4.8553143,2.636302,0.4706511,-37.76898,144.9244
292.002,20,111.2,29.5301,14.912909,95.30646,32.61411,0.15647322,0.23552339,5.968271,0.18279888,0.021003962,8.703067,4.8720074,2.5791943,0.4713926,-37.769012,144.92445
293.005,52.54902,111.2,30.120703,14.912909,23.889227,32.61621,0.6242525,0.9396244,5.9709973,0.18732011,0.02112545,8.867035,4.890379,2.5315,0.47411916,-37.76906,144.92451
294.009,52.941177,111.2,30.416002,16.155651,23.91939,32.61109,0.6754207,0.9384395,5.9747696,0.19144008,0.021293532,8.990527,4.9063444,2.496728,0.4778914,-37.76913,144.92453
294.996,55.686275,111.2,30.711304,17.398394,22.483557,32.604305,0.7738275,0.99836963,5.978871,0.19559161,0.021476287,9.107328,4.9215536,2.4647074,0.48199302,-37.769203,144.92453
296.001,56.47059,113,31.301907,18.641136,21.145449,32.59378,0.8815673,1.0615476,5.9844956,0.2009565,0.021726903,9.249201,4.9388275,2.4269016,0.48761758,-37.769283,144.92451
297.018,54.509804,113,31.597206,19.262506,22.407999,32.58546,0.85962635,1.001736,5.988469,0.20450743,0.021903954,9.336553,4.9545436,2.4041958,0.49159116,-37.769363,144.9245
297.994,46.27451,113,31.301907,20.505249,23.716814,32.574787,0.864587,0.9464551,5.9953294,0.21161655,0.022209624,9.528146,4.9726124,2.355852,0.4984513,-37.769463,144.92447
299.004,14.90196,113,31.006605,20.505249,263.2149,32.58654,0.07790307,0.08527975,5.9972034,0.21747707,0.02229313,9.75534,4.98909,2.300986,0.50032544,-37.769547,144.92445
300.003,59.215687,113,32.18781,20.505249,19.702581,32.58366,1.0407392,1.1392872,6.0011578,0.22244869,0.022469327,9.9001045,5.004174,2.2673397,0.50427985,-37.769627,144.92444
301.009,54.509804,113,31.892508,22.369364,31.878643,32.578224,0.7017037,0.704136,6.006381,0.22857653,0.022702051,10.068541,5.021264,2.2294095,0.5095028,-37.769722,144.92442
302.016,55.686275,113,31.597206,23.612104,31.790737,32.57717,0.7427354,0.706083,6.0117793,0.23613088,0.02294259,10.292251,5.0409694,2.1809516,0.5149013,-37.769787,144.92441
303.019,55.294117,113,31.597206,24.233477,31.402393,32.576176,0.77170795,0.71481496,6.01643,0.24261506,0.023149814,10.480216,5.057701,2.1418355,0.519552,-37.76991,144.9244
304.013,54.509804,113,31.597206,25.47622,33.41572,32.576122,0.7624022,0.6717467,6.020911,0.24910553,0.023349486,10.668566,5.07248,2.1040223,0.52403325,-37.77001,144.92438
305.014,51.372547,113,31.597206,26.09759,33.83591,32.576744,0.77129865,0.66340464,6.0253825,0.25576144,0.023548706,10.860956,5.0883007,2.0667517,0.5285043,-37.77012,144.92435
306.006,45.490196,114.8,30.711304,26.718962,44.297142,32.58195,0.6031757,0.5067347,6.0295644,0.26323053,0.023735035,11.090378,5.1051846,2.0239978,0.5326862,-37.77023,144.92433
307.012,28.235294,114.8,29.825401,26.09759,80.713844,32.597233,0.32333472,0.2781047,6.0325203,0.2716299,0.023866743,11.381105,5.124277,1.9722953,0.5356421,-37.77034,144.92432
307.992,29.019608,114.8,29.5301,26.09759,83.26407,32.612328,0.3134316,0.26958686,6.034326,0.27831128,0.0239472,11.621872,5.139499,1.9314358,0.53744775,-37.77044,144.9243
309.017,44.705883,114.8,29.825401,25.47622,49.21517,32.62756,0.5176497,0.4560972,6.036803,0.28600776,0.024057563,11.888476,5.157905,1.8881226,0.5399247,-37.770546,144.92429
310.025,47.843136,114.8,30.416002,26.09759,43.791355,32.63335,0.59595305,0.5125875,6.0398073,0.2919337,0.024191443,12.067642,5.172029,1.8600899,0.54292935,-37.770615,144.92427
311.015,40,114.8,30.120703,26.09759,49.868706,32.641605,0.523326,0.45011994,6.043815,0.29998395,0.02437002,12.309549,5.1901426,1.8235356,0.5469371,-37.77072,144.92429
312.022,36.47059,114.8,29.825401,26.718962,61.631508,32.653492,0.43352762,0.36421144,6.046703,0.3073868,0.024498684,12.547073,5.2068205,1.7890148,0.5498247,-37.77083,144.92427
324.429,29.019608,118.4,29.5301,0,0,32.767944,0.20924549,0,6.0592375,0.35652444,0.025057198,14.228423,5.4087815,1.5776098,0.5623595,-37.77163,144.92415
330.479,27.058823,120.2,29.5301,0,0,32.72691,0.19060054,0,6.066835,0.35652444,0.025395706,14.038768,5.51096,1.5989224,0.56995666,-37.771484,144.92416
332.007,70.588234,120.2,30.416002,3.7282271,4.99654,32.691696,0.74616176,4.492489,6.073756,0.357087,0.025704103,13.892218,5.5388813,1.6157895,0.57687795,-37.77153,144.92415
333.019,6.6666665,120.2,30.416002,7.4564543,11.398007,32.675896,0.6541893,1.9693706,6.0779476,0.3589132,0.025890855,13.862548,5.55506,1.6192478,0.5810693,-37.771576,144.92413
333.996,84.31373,120.2,30.120703,8.699197,11.2956,32.674576,0.77014035,1.9872252,6.079704,0.36111295,0.025969123,13.905473,5.571061,1.6142493,0.5828259,-37.771618,144.92412
335.022,81.56863,120.2,31.892508,11.806052,10.298408,32.647346,1.1463959,2.1796477,6.0871673,0.36459446,0.026301676,13.862023,5.5907836,1.6193091,0.59028935,-37.77166,144.9241
336.001,52.941177,120.2,34.254917,15.53428,13.639609,32.620872,1.1389095,1.6457143,6.095047,0.368866,0.026652763,13.839691,5.607256,1.621922,0.5981688,-37.77173,144.9241
337.004,49.019608,120.2,32.48311,18.019764,23.784782,32.61076,0.75761735,0.9437505,6.099978,0.37328446,0.026872478,13.890959,5.6236053,1.615936,0.6030999,-37.771786,144.9241
337.993,25.882353,120.2,30.416002,18.641136,47.309254,32.611485,0.39402726,0.47447166,6.103524,0.37863484,0.02703049,14.007693,5.6407623,1.6024693,0.6066461,-37.77187,144.92407
339.009,23.137255,120.2,29.825401,19.262506,73.6977,32.621452,0.2613719,0.30458075,6.1050715,0.38359445,0.027099429,14.155076,5.6572666,1.5857846,0.60819334,-37.77195,144.92406
340.011,30.588236,120.2,29.825401,19.262506,54.11592,32.631805,0.35594898,0.41479293,6.107012,0.38923162,0.027185878,14.317419,5.6744394,1.5678035,0.6101335,-37.772034,144.92404
341.006,2.745098,120.2,30.416002,19.262506,190.59909,32.642387,0.10106295,0.11777023,6.1086216,0.39445347,0.027257614,14.471313,5.6902432,1.5511308,0.6117435,-37.772114,144.92404
342.025,44.705883,120.2,29.825401,19.262506,65.11549,32.657333,0.29582062,0.3447244,6.109327,0.39954683,0.027289035,14.641296,5.7061863,1.5331224,0.61244863,-37.77219,144.92404
343.010,28.62745,120.2,29.825401,19.262506,55.749607,32.663204,0.34551826,0.4026378,6.111622,0.40448543,0.027391294,14.766934,5.7214613,1.5200785,0.6147437,-37.772266,144.92403
344.011,3.137255,120.2,29.5301,19.883879,291.0605,32.678547,0.06831528,0.07712109,6.1130323,0.41071787,0.027454149,14.960138,5.740047,1.5004474,0.6161544,-37.772327,144.92401
345.003,0,120.2,29.825401,18.641136,0,32.697044,0,0,6.1130958,0.4158486,0.02745697,15.145466,5.757276,1.4820871,0.6162177,-37.772423,144.924
346.024,7.0588236,122,29.825401,14.912909,263.56882,32.712593,0.0565807,0.08516523,6.113249,0.4203059,0.02746379,15.304003,5.7722936,1.4667339,0.6163707,-37.772484,144.924
347.012,45.882355,122,29.5301,12.4274235,40.50777,32.718353,0.3067911,0.5541381,6.1145,0.42369956,0.027519543,15.396315,5.7882214,1.4579397,0.61762196,-37.772552,144.924
348.020,98.43137,122,30.120703,13.048795,13.76601,32.710266,0.9478995,1.6306031,6.118608,0.42748344,0.027702581,15.431177,5.8056507,1.454646,0.6217299,-37.772575,144.92404
349.034,92.54902,122,31.006605,14.912909,14.322891,32.689644,1.041194,1.5672045,6.125362,0.43169892,0.02800352,15.415881,5.8231306,1.4560894,0.6284839,-37.772583,144.92407
350.026,81.960785,122,31.597206,17.398394,16.699535,32.673096,1.041849,1.3441632,6.131461,0.43606156,0.028275283,15.422005,5.8389544,1.4555112,0.6345831,-37.772587,144.92421
351.021,58.431374,122,32.77841,19.262506,18.73214,32.654907,1.0283133,1.1983095,6.1385,0.4413344,0.028588928,15.437248,5.8564,1.4540739,0.64162225,-37.77259,144.92432
352.009,48.627453,122,31.597206,21.126621,34.51758,32.652054,0.612054,0.6503035,6.1424932,0.44636312,0.028766835,15.516588,5.8727856,1.446639,0.645615,-37.772602,144.92442
353.029,41.568626,122,30.416002,21.747992,46.038094,32.656868,0.47239122,0.4875723,6.1457424,0.45240912,0.028911613,15.648007,5.8886137,1.4344894,0.6488642,-37.77261,144.92453
354.017,32.156864,122,30.120703,22.369364,62.890366,32.66549,0.3556882,0.3569211,6.148039,0.45811233,0.029013937,15.789389,5.904522,1.4216446,0.6511607,-37.77262,144.92464
355.030,25.490196,123.8,29.825401,22.369364,85.98242,32.681534,0.26016206,0.26106384,6.150182,0.4656284,0.029109431,15.995791,5.9247336,1.4033004,0.6533039,-37.772633,144.92476
356.002,25.09804,123.8,29.5301,21.747992,87.14481,32.69416,0.24956152,0.2575816,6.1516223,0.47118646,0.0291736,16.151127,5.9389386,1.389804,0.654744,-37.772648,144.92487
357.008,25.490196,123.8,29.5301,21.747992,86.40885,32.707294,0.25168708,0.25977546,6.1530704,0.47689667,0.029238125,16.310781,5.954548,1.3762001,0.6561922,-37.77266,144.92497
358.013,25.09804,123.8,29.5301,21.126621,85.78903,32.718777,0.24626249,0.26165232,6.1545534,0.48220766,0.029304218,16.45523,5.9715586,1.3641194,0.65767545,-37.772675,144.92508
359.009,30.19608,123.8,29.5301,21.126621,79.384766,32.734413,0.2661294,0.2827608,6.1562643,0.48899123,0.029380452,16.643421,5.988972,1.348695,0.6593864,-37.772682,144.92519
360.004,31.764706,125.6,29.825401,21.126621,67.20141,32.745014,0.31437764,0.33402425,6.158139,0.49463412,0.02946399,16.787752,6.006396,1.3370999,0.66126126,-37.772694,144.9253
361.012,31.37255,125.6,29.825401,21.126621,66.628815,32.757626,0.31707934,0.33689478,6.1604095,0.5014081,0.02956515,16.95943,6.024562,1.3235644,0.6635316,-37.77271,144.92542
362.023,23.921568,125.6,29.825401,21.126621,77.76163,32.76683,0.27168438,0.28866294,6.1618633,0.5060571,0.029629923,17.079258,6.038013,1.3142785,0.6649853,-37.77272,144.92552
363.012,0.39215687,125.6,29.5301,20.505249,1262.1346,32.787064,0.016246483,0.01778487,6.162598,0.51268566,0.029662656,17.283876,6.0565214,1.2987192,0.6657199,-37.772728,144.92563
364.005,0,125.6,29.825401,19.262506,0,32.807472,0,0,6.1626086,0.5183055,0.029663136,17.473051,6.0740294,1.2846583,0.6657307,-37.772736,144.92572
365.017,0,125.6,29.825401,18.019764,0,32.82586,0,0,6.1626086,0.52335465,0.029663136,17.643267,6.0903134,1.2722645,0.6657307,-37.772743,144.92581
366.020,17.647058,125.6,30.120703,16.155651,904.89874,32.83913,0.017853545,0.02480598,6.162643,0.5270483,0.02966466,17.766874,6.1052966,1.263413,0.6657649,-37.77275,144.9259
367.008,23.529411,125.6,29.5301,13.048795,90.052315,32.849545,0.14490238,0.2492651,6.163621,0.53133976,0.029708227,17.885273,6.1224613,1.2550493,0.6667427,-37.772755,144.92596
368.017,25.882353,125.6,29.5301,7.4564543,39.731426,32.8544,0.18767145,0.56496584,6.164859,0.53448504,0.029763388,17.957804,6.139979,1.2499803,0.6679807,-37.772755,144.92601
369.004,28.235294,125.6,29.5301,3.1068559,16.968466,32.8529,0.18309587,1.3228598,6.1660447,0.5358095,0.02981623,17.970396,6.157259,1.2491043,0.6691666,-37.772755,144.92603
375.161,7.0588236,127.4,29.5301,3.7282271,33.9242,32.800953,0.10989876,0.66167814,6.17683,0.53729934,0.030296784,17.734533,6.260283,1.2657169,0.6799517,-37.772755,144.92603
380.877,66.666664,127.4,31.597206,11.806052,12.446084,32.739124,0.94857574,1.8035312,6.19454,0.5461183,0.031085895,17.568043,6.353853,1.2777121,0.69766176,-37.772755,144.92618
386.927,0,127.4,30.120703,19.883879,719.82355,32.718964,0.027623268,0.031183893,6.2184134,0.5753575,0.03214963,17.896238,6.4555964,1.2542803,0.7215352,-37.77286,144.92674
393.042,0.39215687,129.2,29.5301,16.155651,0,32.80621,0,0,6.2213693,0.603852,0.032281335,18.705917,6.556449,1.1999893,0.72449106,-37.772694,144.92705
399.172,25.09804,131,29.5301,11.806052,65.60908,32.880783,0.17994542,0.34213102,6.224284,0.6287946,0.032411214,19.400528,6.6606336,1.1570252,0.7274059,-37.77258,144.92764
405.373,13.725491,131,29.5301,8.699197,246.51544,32.90976,0.035288647,0.09105677,6.2298994,0.64506525,0.03266142,19.750069,6.763382,1.136548,0.73302126,-37.77254,144.92812
411.036,10.980392,131,29.5301,13.670166,129.03844,32.929127,0.10593872,0.17395514,6.238227,0.6626599,0.033032477,20.060862,6.856279,1.11894,0.7413489,-37.772755,144.9283
416.774,0,131,29.825401,14.291537,618.5393,32.991085,0.023105301,0.036290176,6.2420106,0.685444,0.03320107,20.645239,6.953139,1.0872676,0.7451326,-37.772774,144.92892
422.670,26.27451,132.8,29.5301,8.699197,47.472397,33.035973,0.18324748,0.4728411,6.2458944,0.7036448,0.033374112,21.083551,7.052204,1.0646641,0.7490162,-37.772667,144.92903
428.568,41.17647,132.8,29.5301,9.941939,28.67685,33.052658,0.3466887,0.78275335,6.2523103,0.71773726,0.033659995,21.323154,7.148854,1.0527008,0.7554323,-37.772804,144.92926
434.548,58.039215,132.8,34.550217,22.369364,20.875189,33.03453,1.0715766,1.0752909,6.273712,0.74418926,0.034613594,21.499914,7.248612,1.044046,0.77683395,-37.772762,144.92973
440.450,2.3529413,132.8,30.416002,29.204447,453.24536,33.118233,0.064434074,0.04952483,6.287178,0.7874582,0.035213593,22.362335,7.3452806,1.0037816,0.79029983,-37.77306,144.9305
446.151,0,132.8,30.416002,34.796787,0,33.239044,0,0,6.3002377,0.84064466,0.03579551,23.48464,7.443087,0.955812,0.80335975,-37.773125,144.93144
451.897,12.941176,134.6,29.825401,34.175415,240.69153,33.417316,0.14198844,0.093260035,6.3026967,0.8943509,0.035905067,24.908764,7.5369425,0.90116477,0.80581856,-37.77311,144.93242
457.091,18.82353,134.6,29.825401,33.554043,169.03851,33.56045,0.1984994,0.13279162,6.3085914,0.9433626,0.036167722,26.082996,7.6242847,0.8605951,0.81171334,-37.773228,144.93321
462.490,32.941177,134.6,29.825401,33.554043,104.79108,33.68717,0.32019946,0.21420622,6.3186564,0.9940892,0.036616202,27.14889,7.714612,0.8268073,0.82177854,-37.77325,144.93408
467.832,53.72549,136.4,31.597206,33.554043,44.05265,33.776283,0.7616805,0.5095471,6.335479,1.0444964,0.03736576,27.953302,7.80465,0.8030143,0.83860093,-37.773506,144.93494
473.075,42.35294,136.4,30.416002,31.68993,65.25044,33.85226,0.48566616,0.34401146,6.3523536,1.0913968,0.038117643,28.632324,7.890632,0.78397053,0.8554755,-37.774055,144.93597
478.239,36.47059,136.4,30.120703,31.06856,80.95122,33.940895,0.38379362,0.2772892,6.364329,1.1345952,0.03865124,29.35469,7.9764757,0.7646785,0.86745095,-37.773148,144.93755
483.443,30.980392,138.2,30.120703,33.554043,97.74959,34.04411,0.34326532,0.22963677,6.376155,1.181803,0.03917816,30.164843,8.061047,0.7441411,0.87927663,-37.77388,144.93771
487.368,44.313725,138.2,30.416002,34.796787,72.93067,34.11509,0.47712144,0.30778408,6.3877077,1.2195299,0.03969294,30.724102,8.128411,0.73059577,0.8908298,-37.77376,144.93823
493.833,57.2549,140,35.14082,33.554043,34.13095,34.153,0.9830972,0.6576699,6.421896,1.2823468,0.04121626,31.112644,8.237805,0.72147197,0.92501783,-37.77446,144.93929
499.805,56.47059,141.8,33.369015,33.554043,37.961918,34.194565,0.88388693,0.5913004,6.4508805,1.3384017,0.042507734,31.486073,8.336122,0.71291524,0.95400244,-37.774567,144.94034
505.382,50.588234,143.6,33.369015,34.175415,44.526688,34.22649,0.76752657,0.5041224,6.478808,1.3901681,0.043752097,31.773748,8.428129,0.7064606,0.9819297,-37.774757,144.94121
510.756,50.19608,145.4,31.892508,32.311302,48.137436,34.308186,0.67123026,0.4663086,6.4955482,1.4393427,0.044498015,32.346222,8.516872,0.6939574,0.99867034,-37.774933,144.94228
516.233,42.35294,147.2,30.711304,32.311302,66.53401,34.379967,0.48563585,0.3373748,6.5142126,1.4887086,0.045329638,32.84184,8.607904,0.68348485,1.0173345,-37.77497,144.94313
521.895,12.941176,149,29.825401,29.204447,88.87164,34.476086,0.3286138,0.25257665,6.527751,1.5374049,0.04593287,33.47069,8.702604,0.67064345,1.0308728,-37.775253,144.94408
527.396,25.882353,149,29.5301,6.2137117,30.519735,34.570354,0.20359652,0.735488,6.5313697,1.5703981,0.046094112,34.069386,8.794828,0.65885836,1.0344915,-37.77511,144.94453
533.053,25.490196,150.8,29.825401,0,0,34.53098,0.22173811,0,6.5391364,1.5708889,0.046440177,33.826073,8.890298,0.6635975,1.0422584,-37.77506,144.94453
538.577,25.490196,152.6,29.825401,0,0,34.490833,0.22570726,0,6.5467477,1.5708889,0.046779312,33.580845,8.982965,0.66844356,1.0498695,-37.775063,144.94458
544.645,85.4902,152.6,30.711304,0,0,34.437466,1.1411836,0,6.556893,1.5708889,0.047231365,33.25944,9.082408,0.6749031,1.060015,-37.775036,144.94458
551.335,31.37255,152.6,32.18781,17.398394,33.495777,34.298717,0.5194205,0.6701412,6.5965,1.5908822,0.048996136,32.469543,9.195589,0.6913217,1.0996218,-37.775177,144.94505
557.036,50.19608,152.6,32.18781,18.641136,26.735826,34.309673,0.69723433,0.8395813,6.611671,1.6172951,0.049672123,32.559414,9.291349,0.68941355,1.114793,-37.77548,144.9453
562.842,23.921568,154.4,29.825401,8.699197,47.436287,34.37129,0.18338695,0.473201,6.617687,1.6446601,0.04994018,32.932602,9.388347,0.68160117,1.1208091,-37.775757,144.94519
568.256,23.921568,154.4,29.825401,4.9709697,24.387821,34.364506,0.20382999,0.9204143,6.624326,1.6528261,0.050235998,32.90123,9.475289,0.6822511,1.1274481,-37.77589,144.9452
573.544,75.68627,154.4,31.006605,8.699197,13.80164,34.301277,0.6303017,1.6263938,6.6403213,1.6586095,0.050948698,32.554504,9.566718,0.6895175,1.1434432,-37.776054,144.94527
579.526,81.960785,154.4,34.550217,18.019764,13.650919,34.204952,1.3200405,1.6443509,6.6746583,1.6824425,0.052478667,32.05955,9.665645,0.70016265,1.1777804,-37.776134,144.94554
585.617,33.333332,156.2,31.301907,26.09759,115.59633,34.15855,0.22576487,0.1941835,6.710582,1.7233181,0.054079305,31.866497,9.7679,0.70440435,1.2137035,-37.77637,144.94635
591.151,0,156.2,31.597206,26.718962,0,34.219044,0,0,6.7244525,1.7625543,0.054697346,32.223763,9.85594,0.69659466,1.2275743,-37.776306,144.94691
597.090,0,158,30.711304,22.369364,0,34.35098,0,0,6.725627,1.8038826,0.054749675,32.947823,9.958853,0.6812863,1.2287487,-37.776577,144.94786
603.328,12.156863,158,29.825401,16.777021,213.21652,34.463566,0.07868537,0.105277486,6.725975,1.8381575,0.054765195,33.56434,10.06253,0.6687723,1.229097,-37.77669,144.94838
