# StartTime = 03/12/2026 02:18:47.5640 pm
Time (sec), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Vehicle speed (MPH), Instant Fuel Economy (MPG), Total Fuel Economy (MPG), Fuel Rate (gal/hr), Instant CO2 rate (lb/mile), Total CO2 (lbs), Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Trip Duration (min), Average Trip CO2 Rate (lb/mile), Total Trip CO2 (lbs), Latitude (deg), Longitude (deg)
1194.018,26.27451,172.4,30.120703,20.505249,77.68187,42.305546,0.2639644,0.28895932,2.5976408,4.8966026,0.11395286,42.970425,19.909954,0.52238023,2.5574477,-37.77935,144.9807
1195.032,25.490196,172.4,30.120703,21.126621,81.95062,42.323975,0.25779694,0.2739076,2.5988245,4.9009686,0.11400561,42.988834,19.922861,0.5221565,2.5586314,-37.779335,144.98059
1196.029,35.294117,172.4,30.416002,21.126621,65.24922,42.34907,0.32378352,0.34401792,2.6008134,4.907627,0.11409423,43.01381,19.940699,0.5218533,2.5606203,-37.779324,144.98048
1197.020,20.784313,172.4,30.416002,21.747992,58.321407,42.363514,0.37289894,0.3848827,2.6039188,4.9151626,0.11423259,43.02767,19.961832,0.5216852,2.5637257,-37.77931,144.98038
1198.032,11.764706,172.4,30.711304,21.747992,107.216675,42.385384,0.2028415,0.20936015,2.6049733,4.9196916,0.11427958,43.04961,19.974535,0.52141935,2.5647802,-37.779297,144.98027
1199.042,6.6666665,172.4,30.711304,21.126621,154.66707,42.419018,0.13659418,0.14513044,2.6059256,4.9253955,0.114322014,43.083527,19.990164,0.52100885,2.5657325,-37.77928,144.98016
1200.043,1.1764706,172.4,30.416002,20.505249,625.46405,42.46543,0.032784056,0.035888392,2.6063643,4.931615,0.11434156,43.130554,20.008553,0.5204408,2.5661712,-37.77927,144.98006
1201.040,0,172.4,30.416002,19.262506,0,42.513607,0,0,2.606422,4.937319,0.11434413,43.17947,20.025824,0.5198512,2.5662289,-37.779263,144.97997
1202.019,0,172.4,30.416002,18.641136,0,42.54573,0,0,2.606422,4.941049,0.11434413,43.212093,20.039013,0.5194587,2.5662289,-37.77925,144.97987
1203.037,22.745098,172.4,30.120703,16.155651,108.824425,42.586662,0.14845611,0.2062671,2.6068301,4.9465775,0.114362314,43.253563,20.056833,0.5189607,2.566637,-37.779243,144.9798
1204.086,26.666666,172.4,29.825401,8.699197,38.2664,42.595078,0.22733252,0.5865956,2.608595,4.9509044,0.11444095,43.26165,20.079416,0.5188637,2.5684018,-37.779236,144.97975
1205.038,27.843138,172.4,29.825401,3.7282271,15.535785,42.582504,0.23997675,1.4448514,2.6099102,4.9519386,0.114499554,43.24854,20.093666,0.519021,2.5697172,-37.779236,144.97974
1206.045,29.411764,172.4,29.825401,0,0,42.55676,0.26409784,0,2.6115856,4.9521213,0.1145742,43.22196,20.111824,0.51934016,2.5713925,-37.779236,144.97974
1207.020,29.019608,172.4,29.825401,0,0,42.53804,0.27085054,0,2.6127348,4.9521213,0.11462541,43.20265,20.122602,0.5195723,2.5725417,-37.779236,144.97974
1208.044,22.745098,172.4,29.825401,0,0,42.509617,0.2085966,0,2.614482,4.9521213,0.11470325,43.17333,20.14172,0.5199252,2.5742888,-37.779236,144.97974
1209.033,23.137255,172.4,29.825401,0,0,42.489647,0.1957401,0,2.6157105,4.9521213,0.114758,43.152733,20.160055,0.5201733,2.5755174,-37.779236,144.97974
1210.054,25.882353,172.4,29.825401,0,0,42.463535,0.22389704,0,2.6173189,4.9521213,0.11482967,43.1258,20.178555,0.52049816,2.5771258,-37.779236,144.97974
1211.026,25.882353,172.4,29.825401,0,0,42.446415,0.23525563,0,2.6183746,4.9521213,0.1148767,43.108143,20.189796,0.52071136,2.5781815,-37.779236,144.97974
1212.036,24.313726,172.4,29.825401,0,0,42.422047,0.22484004,0,2.6198788,4.9521213,0.11494373,43.083008,20.206934,0.52101517,2.5796857,-37.779236,144.97974
1213.016,72.94118,172.4,30.120703,0,0,42.394707,0.46210602,0,2.6215682,4.9521213,0.11501901,43.05481,20.22305,0.5213564,2.5813751,-37.779236,144.97974
1214.023,69.803925,172.4,31.006605,3.7282271,4.150585,42.31466,0.89824134,5.408129,2.6268272,4.952687,0.11525334,42.972176,20.241215,0.52235895,2.5866342,-37.779232,144.9797
1215.046,40.39216,172.4,32.18781,7.4564543,11.853355,42.260048,0.6290585,1.8937169,2.631151,4.954436,0.11544599,42.91562,20.257444,0.5230473,2.5909579,-37.77923,144.97966
1216.027,16.862745,172.4,31.301907,8.699197,117.0139,42.246037,0.07434328,0.19183107,2.633274,4.95679,0.11554059,42.900856,20.27626,0.52322733,2.593081,-37.779224,144.97961
1217.021,70.196075,172.4,31.597206,10.563311,12.59621,42.209534,0.83861023,1.7820361,2.6370437,4.9595966,0.115708545,42.86284,20.29221,0.5236914,2.5968506,-37.779217,144.97957
1218.075,50.980392,172.4,32.48311,12.4274235,15.071987,42.15745,0.8245379,1.4893125,2.641949,4.9626913,0.115927115,42.80872,20.307985,0.52435344,2.6017559,-37.77921,144.97949
1219.041,34.901962,172.4,31.892508,14.291537,28.809717,42.132324,0.49606657,0.7791434,2.6455793,4.966549,0.116088875,42.782295,20.325024,0.5246773,2.6053863,-37.7792,144.97942
1220.034,31.37255,172.4,31.006605,14.912909,37.281643,42.126175,0.40000674,0.6020899,2.6482842,4.9709005,0.116209395,42.775375,20.342678,0.52476215,2.608091,-37.779194,144.97934
1221.047,21.960785,172.4,30.416002,15.53428,69.14911,42.133316,0.22464903,0.3246159,2.6501052,4.975162,0.11629053,42.782173,20.358747,0.5246788,2.6099122,-37.779186,144.97926
1222.033,20.784313,172.4,30.416002,14.912909,59.416424,42.14519,0.25098968,0.3777895,2.6520112,4.9801435,0.11637546,42.793762,20.378952,0.5245367,2.611818,-37.779175,144.97919
1223.051,20,172.4,30.416002,14.912909,65.29125,42.154152,0.22840591,0.34379643,2.6530917,4.983232,0.11642361,42.802593,20.391058,0.52442855,2.6128986,-37.779167,144.97911
1224.041,21.568628,172.4,30.120703,14.291537,66.464584,42.167347,0.21502484,0.33772722,2.6545508,4.987533,0.11648861,42.815628,20.409292,0.52426887,2.6143577,-37.77916,144.97903
1225.038,21.17647,172.4,30.120703,14.291537,66.72995,42.180767,0.21416977,0.3363842,2.6559868,4.9918194,0.116552606,42.828896,20.426357,0.52410644,2.6157937,-37.779152,144.97897
1226.066,20.784313,172.4,30.120703,13.670166,67.41753,42.192745,0.20276873,0.33295348,2.6572688,4.995647,0.11660972,42.84074,20.443377,0.52396154,2.6170757,-37.779144,144.9789
1227.042,13.333333,172.4,30.120703,13.048795,58.272446,42.203243,0.22392736,0.38520607,2.6586142,4.9994197,0.11666966,42.85107,20.460499,0.52383524,2.618421,-37.779137,144.97884
1228.016,9.019608,172.4,30.711304,13.048795,83.98556,42.21799,0.1553695,0.26727095,2.6597157,5.003239,0.116718754,42.86577,20.477997,0.5236556,2.6195226,-37.77913,144.97876
1229.023,6.27451,172.4,30.416002,11.806052,0,42.239643,0,0,2.6599467,5.00624,0.11672904,42.887695,20.492495,0.52338785,2.6197536,-37.77912,144.9787
1230.036,20,172.4,29.825401,9.941939,77.447,42.255917,0.12837087,0.28983563,2.660527,5.009261,0.1167549,42.904076,20.508629,0.52318805,2.620334,-37.779118,144.97865
1231.019,22.745098,172.4,29.5301,8.699197,51.03979,42.260647,0.1704395,0.43979216,2.6616004,5.011843,0.11680273,42.908615,20.52768,0.52313274,2.6214073,-37.77911,144.9786
1232.036,25.09804,172.4,29.5301,6.2137117,30.689304,42.259937,0.20247157,0.73142415,2.6627316,5.0138893,0.11685313,42.907616,20.542871,0.5231449,2.6225386,-37.779106,144.97858
1233.022,24.313726,172.4,29.825401,3.1068559,14.093087,42.248688,0.22045247,1.5927596,2.6639814,5.0149074,0.11690882,42.895885,20.557774,0.52328795,2.6237884,-37.779106,144.97856
1234.041,25.490196,172.4,29.825401,0,0,42.230373,0.22547378,0,2.665258,5.015135,0.116965696,42.876972,20.574339,0.5235188,2.6250648,-37.779106,144.97856
1235.042,25.882353,172.4,29.825401,0,0,42.20664,0.23274498,0,2.6667566,5.015135,0.117032476,42.852505,20.591333,0.52381766,2.6265635,-37.779106,144.97856
1236.048,25.882353,172.4,29.825401,0,0,42.183945,0.23688088,0,2.6681912,5.015135,0.117096394,42.829113,20.609453,0.52410376,2.627998,-37.779106,144.97856
1237.028,25.882353,172.4,29.825401,0,0,42.158504,0.23809983,0,2.6698012,5.015135,0.117168136,42.80289,20.625723,0.52442485,2.6296082,-37.779106,144.97856
1238.049,25.490196,172.4,29.825401,0,0,42.13518,0.22627428,0,2.6712792,5.015135,0.117233984,42.778847,20.64314,0.5247196,2.631086,-37.779106,144.97856
1239.032,25.490196,172.4,29.825401,0,0,42.113453,0.2387093,0,2.6726573,5.015135,0.11729539,42.75645,20.658463,0.52499443,2.6324642,-37.779106,144.97856
1240.032,26.27451,172.4,29.825401,0,0,42.0906,0.23334534,0,2.6741085,5.015135,0.11736005,42.732895,20.674992,0.5252839,2.6339154,-37.779106,144.97856
1241.055,26.27451,172.4,29.825401,0,0,42.067932,0.23158364,0,2.6755495,5.015135,0.11742426,42.70953,20.691498,0.5255712,2.6353564,-37.779106,144.97856
1242.036,25.882353,172.4,29.825401,0,0,42.046665,0.2345461,0,2.6769025,5.015135,0.11748455,42.68761,20.707167,0.5258411,2.6367095,-37.779106,144.97856
1243.036,25.882353,172.4,29.825401,0,0,42.019966,0.23554672,0,2.6786036,5.015135,0.11756034,42.66009,20.726944,0.5261803,2.6384106,-37.779106,144.97856
1244.021,29.80392,172.4,29.825401,0,0,41.994823,0.2563233,0,2.680207,5.015135,0.11763179,42.63418,20.742239,0.5265001,2.640014,-37.779106,144.97856
1245.034,29.80392,172.4,29.825401,0,0,41.97037,0.28002593,0,2.6817687,5.015135,0.11770137,42.608974,20.75855,0.52681154,2.6415756,-37.779106,144.97856
1246.041,29.80392,172.4,29.825401,0,0,41.943233,0.27330965,0,2.6835039,5.015135,0.11777868,42.581005,20.775406,0.5271576,2.6433108,-37.779106,144.97856
1247.025,29.019608,172.4,29.825401,0,0,41.91716,0.26562,0,2.685173,5.015135,0.11785305,42.554134,20.791235,0.52749044,2.64498,-37.779106,144.97856
1248.027,29.019608,172.4,29.825401,0,0,41.89244,0.26858547,0,2.6867573,5.015135,0.117923655,42.528656,20.807655,0.52780646,2.6465642,-37.779106,144.97856
1249.032,29.019608,172.4,29.825401,0,0,41.86866,0.26791233,0,2.6882837,5.015135,0.117991656,42.504147,20.823133,0.5281108,2.6480906,-37.779106,144.97856
1250.036,29.019608,172.4,29.825401,0,0,41.83312,0.2642919,0,2.6905675,5.015135,0.11809342,42.467518,20.84551,0.5285663,2.6503744,-37.779106,144.97856
1251.040,23.529411,172.4,29.825401,0,0,41.810875,0.20506106,0,2.691999,5.015135,0.11815721,42.444595,20.86154,0.5288518,2.6518059,-37.779106,144.97856
1252.032,22.745098,172.4,29.825401,0,0,41.79606,0.20215623,0,2.692953,5.015135,0.11819972,42.42933,20.87377,0.52904207,2.65276,-37.779106,144.97856
1253.037,26.27451,172.4,29.825401,0,0,41.770485,0.21376042,0,2.694602,5.015135,0.11827318,42.402973,20.8953,0.5293709,2.654409,-37.779106,144.97856
1254.028,25.882353,172.4,29.825401,0,0,41.748215,0.23525563,0,2.6960394,5.015135,0.11833724,42.380024,20.9118,0.52965754,2.6558464,-37.779106,144.97856
1255.028,26.27451,172.4,29.825401,0,0,41.725628,0.22921854,0,2.6974988,5.015135,0.11840226,42.35675,20.928885,0.5299486,2.6573057,-37.779106,144.97856
1256.021,25.490196,172.4,29.825401,0,0,41.709988,0.2387093,0,2.6985102,5.015135,0.118447326,42.340633,20.941769,0.5301503,2.658317,-37.779106,144.97856
1257.037,25.882353,172.4,29.825401,0,0,41.685406,0.2345461,0,2.7001014,5.015135,0.118518226,42.315304,20.958803,0.5304677,2.6599083,-37.779106,144.97856
1258.021,26.27451,172.4,29.825401,0,0,41.665565,0.23809983,0,2.7013874,5.015135,0.11857553,42.294857,20.972702,0.5307241,2.6611943,-37.779106,144.97856
1259.047,25.882353,172.4,29.825401,0,0,41.641106,0.23514648,0,2.702974,5.015135,0.11864623,42.269653,20.98991,0.53104055,2.662781,-37.779106,144.97856
1260.027,26.27451,172.4,29.825401,0,0,41.613617,0.23334534,0,2.7047594,5.015135,0.11872578,42.24133,21.011026,0.5313966,2.6645663,-37.779106,144.97856
1261.018,25.882353,172.4,29.825401,0,0,41.592422,0.23394573,0,2.706138,5.015135,0.1187872,42.21949,21.026766,0.5316715,2.6659448,-37.779106,144.97856
1262.024,25.882353,172.4,29.825401,0,0,41.56803,0.23688088,0,2.7077258,5.015135,0.11885795,42.19436,21.04452,0.5319882,2.6675327,-37.779106,144.97856
1263.032,25.882353,170.6,29.825401,0,0,41.552467,0.23514648,0,2.70874,5.015135,0.11890314,42.17832,21.057367,0.53219044,2.668547,-37.779106,144.97856
1264.022,26.27451,170.6,29.825401,0,0,41.528236,0.23274498,0,2.7103205,5.015135,0.11897355,42.15336,21.073809,0.53250563,2.6701274,-37.779106,144.97856
1265.020,25.882353,170.6,29.825401,0,0,41.50608,0.23774809,0,2.7117672,5.015135,0.11903802,42.130527,21.091032,0.5327942,2.671574,-37.779106,144.97856
1266.027,30.980392,170.6,29.825401,0,0,41.47784,0.2584883,0,2.7136135,5.015135,0.11912029,42.101433,21.109337,0.53316236,2.6734204,-37.779106,144.97856
1267.042,30.19608,170.6,29.825401,0,0,41.450775,0.2769058,0,2.7153854,5.015135,0.119199246,42.073544,21.12698,0.53351575,2.6751924,-37.779106,144.97856
1268.030,29.411764,170.6,29.825401,0,0,41.42293,0.27153277,0,2.7172105,5.015135,0.11928056,42.04486,21.144266,0.53387976,2.6770175,-37.779106,144.97856
1269.018,28.62745,170.6,29.825401,0,0,41.396114,0.26925862,0,2.7189708,5.015135,0.119358994,42.017235,21.1607,0.53423077,2.6787777,-37.779106,144.97856
1270.041,29.019608,170.6,29.825401,0,0,41.37859,0.26858547,0,2.7201223,5.015135,0.119410306,41.99918,21.174124,0.5344604,2.6799293,-37.779106,144.97856
1271.025,29.019608,170.6,29.825401,0,0,41.344334,0.272215,0,2.722376,5.015135,0.11951073,41.963886,21.195099,0.5349099,2.682183,-37.779106,144.97856
1272.056,29.019608,170.6,29.825401,0,0,41.325233,0.26562,0,2.7236345,5.015135,0.1195668,41.94421,21.207811,0.5351609,2.6834414,-37.779106,144.97856
1273.036,22.352942,170.6,29.825401,0,0,41.30106,0.20558867,0,2.7252285,5.015135,0.119637825,41.919308,21.224918,0.5354788,2.6850355,-37.779106,144.97856
1274.034,22.745098,170.6,29.825401,0,0,41.28418,0.19626771,0,2.726343,5.015135,0.119687475,41.901917,21.23973,0.53570104,2.6861498,-37.779106,144.97856
1275.048,26.27451,170.6,29.5301,0,0,41.262585,0.22554049,0,2.7277696,5.015135,0.11975105,41.879673,21.259752,0.5359856,2.6875765,-37.779106,144.97856
1276.035,25.882353,170.6,29.825401,0,0,41.238914,0.2358651,0,2.7293353,5.015135,0.11982081,41.85529,21.277016,0.5362978,2.6891422,-37.779106,144.97856
1277.039,25.882353,170.6,29.825401,0,0,41.215496,0.2387093,0,2.7308862,5.015135,0.119889915,41.831165,21.293869,0.5366071,2.6906931,-37.779106,144.97856
1278.031,25.882353,170.6,29.825401,0,0,41.19385,0.23514648,0,2.732321,5.015135,0.11995385,41.80887,21.309649,0.53689325,2.692128,-37.779106,144.97856
1279.036,26.27451,170.6,29.825401,0,0,41.17382,0.23749036,0,2.7336504,5.015135,0.12001308,41.788235,21.325754,0.53715837,2.6934574,-37.779106,144.97856
1280.042,25.490196,170.6,29.825401,0,0,41.148605,0.2345461,0,2.7353253,5.015135,0.12008771,41.762264,21.344128,0.5374924,2.6951323,-37.779102,144.97856
1281.038,25.882353,170.6,29.825401,0,0,41.127,0.2387093,0,2.7367625,5.015135,0.12015174,41.74001,21.36088,0.53777903,2.6965694,-37.779102,144.97856
1282.023,25.882353,170.6,29.825401,0,0,41.10602,0.23809983,0,2.7381592,5.015135,0.12021398,41.7184,21.376396,0.53805757,2.697966,-37.779102,144.97856
1283.013,26.27451,170.6,29.825401,0,0,41.085445,0.24103498,0,2.7395303,5.015135,0.12027507,41.69721,21.391888,0.53833103,2.6993372,-37.779102,144.97856
1284.055,25.490196,170.6,29.825401,0,0,41.06063,0.23514648,0,2.741186,5.015135,0.12034884,41.67165,21.411085,0.5386612,2.7009928,-37.779102,144.97856
1285.035,26.27451,170.6,29.825401,0,0,41.038067,0.23688088,0,2.7426932,5.015135,0.120416,41.648407,21.427433,0.53896177,2.7025,-37.779102,144.97856
1286.038,26.27451,170.6,29.825401,0,0,41.01714,0.24033456,0,2.7440925,5.015135,0.120478354,41.626854,21.443953,0.53924084,2.7038994,-37.779102,144.97856
1287.025,30.19608,170.6,29.825401,0,0,40.993176,0.26162964,0,2.7456968,5.015135,0.120549835,41.60217,21.46047,0.5395608,2.7055037,-37.779102,144.97856
1288.047,30.19608,170.6,29.825401,0,0,40.967197,0.27790037,0,2.7474377,5.015135,0.12062741,41.575417,21.477123,0.539908,2.7072446,-37.779102,144.97856
1289.031,30.19608,170.6,29.825401,0,0,40.941982,0.27737278,0,2.7491298,5.015135,0.120702796,41.54945,21.493784,0.5402454,2.7089367,-37.779102,144.97856
1290.016,29.80392,170.6,29.825401,0,0,40.916916,0.27947408,0,2.750814,5.015135,0.120777845,41.523632,21.510845,0.54058135,2.7106209,-37.779102,144.97856
1291.009,27.058823,170.6,29.825401,0,0,40.890507,0.26970738,0,2.7525907,5.015135,0.12085701,41.496433,21.527748,0.54093564,2.7123976,-37.779102,144.97856
1292.018,32.156864,170.6,29.825401,0,0,40.867004,0.24618971,0,2.7541735,5.015135,0.120927535,41.472233,21.544676,0.5412513,2.7139804,-37.779102,144.97856
1293.029,31.37255,170.6,30.416002,0.6213712,1.287038,40.826252,0.48279163,17.440744,2.756956,5.0151954,0.12105152,41.430256,21.561562,0.54179966,2.716763,-37.779102,144.97856
1294.029,29.80392,170.6,30.416002,2.4854848,4.8787255,40.792713,0.5094537,4.600976,2.7594755,5.015654,0.12116377,41.39566,21.577217,0.5422525,2.7192824,-37.779102,144.97855
1295.012,17.254902,170.6,30.120703,2.4854848,28.32996,40.77976,0.08773344,0.79233783,2.7607243,5.0163307,0.12121942,41.38224,21.593164,0.5424284,2.7205312,-37.779102,144.97853
1296.053,20.392157,170.6,29.825401,1.8641136,12.017638,40.76957,0.1551148,1.8678296,2.7617936,5.0170197,0.12126706,41.37166,21.610418,0.5425671,2.7216005,-37.7791,144.97852
1297.035,25.09804,170.6,29.5301,0,0,40.75476,0.18360528,0,2.7628806,5.0171714,0.121315494,41.35639,21.627743,0.54276735,2.7226875,-37.7791,144.97852
1298.045,25.490196,170.6,29.5301,0,0,40.73601,0.22054647,0,2.764152,5.0171714,0.12137215,41.337086,21.643528,0.54302084,2.723959,-37.7791,144.97852
1299.035,25.09804,170.6,29.825401,0,0,40.716934,0.22764179,0,2.7654471,5.0171714,0.12142985,41.317444,21.658997,0.543279,2.725254,-37.779095,144.97852
1300.036,25.490196,170.6,29.5301,0,0,40.694706,0.22921854,0,2.7669578,5.0171714,0.12149716,41.294556,21.676203,0.5435802,2.7267647,-37.779095,144.97852
1301.051,25.490196,170.6,29.825401,0,0,40.67419,0.23099236,0,2.7683535,5.0171714,0.12155935,41.27343,21.692183,0.5438584,2.7281604,-37.779095,144.97852
1302.031,25.490196,170.6,29.825401,0,0,40.65187,0.22980982,0,2.7698734,5.0171714,0.12162708,41.250446,21.709585,0.5441614,2.7296803,-37.7791,144.97852
1303.040,25.882353,170.6,29.825401,0,0,40.628647,0.22980982,0,2.7714565,5.0171714,0.12169761,41.226536,21.729086,0.544477,2.7312634,-37.7791,144.97852
1304.036,25.490196,170.6,29.825401,0,0,40.612705,0.23334534,0,2.7725446,5.0171714,0.12174609,41.21012,21.740242,0.5446939,2.7323515,-37.7791,144.97852
1305.034,25.882353,170.6,29.5301,0,0,40.58567,0.22921854,0,2.7743912,5.0171714,0.12182838,41.182285,21.762003,0.545062,2.734198,-37.7791,144.97852
1306.028,25.882353,170.6,29.825401,0,0,40.57037,0.22921854,0,2.7754378,5.0171714,0.12187501,41.16653,21.773933,0.5452706,2.7352448,-37.7791,144.97852
1307.027,25.882353,170.6,29.5301,0,0,40.547825,0.23099236,0,2.7769809,5.0171714,0.121943764,41.14332,21.79199,0.54557824,2.7367878,-37.7791,144.97852
1308.016,31.764706,170.6,29.825401,0,0,40.527332,0.261193,0,2.778385,5.0171714,0.12200633,41.12222,21.80762,0.54585814,2.7381918,-37.7791,144.97852
1309.021,30.19608,170.6,29.825401,0,0,40.499237,0.2781096,0,2.7803125,5.0171714,0.12209222,41.093292,21.826298,0.5462424,2.7401195,-37.7791,144.97852
1310.023,90.98039,170.6,29.825401,0,0,40.48185,0.2793073,0,2.7815065,5.0171714,0.122145414,41.075394,21.837477,0.5464804,2.7413135,-37.7791,144.97852
1311.028,21.568628,170.6,30.416002,1.2427424,2.6402388,40.406796,0.4706932,8.501845,2.7868185,5.0174327,0.1223821,40.998093,21.858976,0.54751086,2.7466254,-37.7791,144.97852
1312.030,26.666666,170.6,30.120703,1.8641136,13.707342,40.39648,0.13599381,1.6375822,2.7878206,5.0179553,0.122426756,40.98741,21.877367,0.54765356,2.7476275,-37.7791,144.9785
1313.054,26.666666,170.6,29.825401,1.2427424,5.3625574,40.376007,0.23174435,4.1858573,2.7894638,5.0183687,0.122499965,40.966286,21.895578,0.54793596,2.7492707,-37.7791,144.97849
1314.033,32.54902,170.6,29.825401,0,0,40.35876,0.25102302,0,2.7906766,5.0184064,0.122554004,40.94853,21.90858,0.54817355,2.7504835,-37.7791,144.97849
1315.030,29.80392,170.6,29.825401,0,0,40.32852,0.27377054,0,2.7927692,5.0184064,0.12264725,40.917397,21.928553,0.5485906,2.752576,-37.7791,144.97849
1316.023,23.137255,170.6,29.825401,0,0,40.307335,0.22232637,0,2.7942371,5.0184064,0.12271266,40.895588,21.944344,0.5488832,2.754044,-37.7791,144.97849
1317.027,22.745098,170.6,29.825401,0,0,40.293465,0.19872984,0,2.795199,5.0184064,0.12275551,40.881313,21.95712,0.5490748,2.7550058,-37.7791,144.97849
1318.026,26.27451,170.6,29.5301,0,0,40.27184,0.20923942,0,2.7967,5.0184064,0.1228224,40.85905,21.977036,0.54937404,2.756507,-37.7791,144.97849
1319.040,26.666666,170.6,29.825401,0,0,40.254818,0.23241143,0,2.7978826,5.0184064,0.12287509,40.841526,21.992682,0.5496097,2.7576895,-37.7791,144.97849
1320.032,26.27451,170.6,29.5301,0,0,40.231316,0.23394573,0,2.799517,5.0184064,0.12294791,40.817337,22.009256,0.54993546,2.7593238,-37.7791,144.97849
1321.043,26.27451,170.6,29.825401,0,0,40.21187,0.23514648,0,2.800871,5.0184064,0.12300824,40.797318,22.02695,0.5502053,2.7606778,-37.7791,144.97849
1322.030,26.27451,170.6,29.5301,0,0,40.18765,0.2387093,0,2.8025587,5.0184064,0.12308344,40.77239,22.043385,0.5505417,2.7623656,-37.7791,144.97849
1323.048,25.490196,170.6,29.825401,0,0,40.16779,0.23514648,0,2.8039443,5.0184064,0.123145185,40.75195,22.062067,0.55081785,2.7637513,-37.7791,144.97849
1324.043,26.666666,170.6,29.825401,0,0,40.145454,0.23158364,0,2.8055043,5.0184064,0.1232147,40.72896,22.07681,0.55112875,2.7653112,-37.7791,144.97849
1325.034,25.882353,170.6,29.825401,0,0,40.12726,0.24330306,0,2.8067765,5.0184064,0.12327138,40.710228,22.093,0.5513823,2.7665834,-37.7791,144.97849
1326.030,26.27451,170.6,29.5301,0,0,40.101303,0.23688088,0,2.8085933,5.0184064,0.12335233,40.683514,22.112082,0.55174434,2.7684002,-37.7791,144.97849
1327.043,25.490196,170.6,29.825401,0,0,40.08153,0.23614709,0,2.8099787,5.0184064,0.123414055,40.663166,22.127989,0.5520205,2.7697856,-37.7791,144.97849
1328.026,26.27451,170.6,29.5301,0,0,40.05912,0.23749036,0,2.8115506,5.0184064,0.1234841,40.6401,22.145424,0.5523338,2.7713575,-37.7791,144.97849
1329.038,25.490196,170.6,29.5301,0,0,40.03852,0.24033456,0,2.8129973,5.0184064,0.12354856,40.618896,22.161682,0.5526221,2.7728043,-37.7791,144.97849
1330.021,30.588236,170.6,29.825401,0,0,40.015133,0.26754847,0,2.8146415,5.0184064,0.123621814,40.594826,22.17863,0.5529498,2.7744484,-37.7791,144.97849
1331.022,30.19608,170.6,29.825401,0,0,39.994473,0.285026,0,2.8160954,5.0184064,0.123686604,40.573563,22.192173,0.5532396,2.7759023,-37.7791,144.97849
1332.027,30.19608,170.6,29.825401,0,0,39.968494,0.27877364,0,2.8179257,5.0184064,0.12376815,40.54683,22.209702,0.5536043,2.7777326,-37.7791,144.97849
1333.030,29.019608,170.6,29.825401,0,0,39.94487,0.27403432,0,2.8195925,5.0184064,0.12384242,40.522514,22.225567,0.5539365,2.7793994,-37.7791,144.97849
1334.020,29.411764,170.6,29.825401,0,0,39.917892,0.27289727,0,2.821498,5.0184064,0.123927325,40.49475,22.244362,0.5543163,2.7813048,-37.7791,144.97849
1335.037,29.411764,172.4,29.825401,0,0,39.900116,0.26858547,0,2.8227549,5.0184064,0.12398333,40.47646,22.256657,0.5545668,2.7825618,-37.7791,144.97849
1336.016,29.019608,172.4,29.825401,0,0,39.871807,0.2769968,0,2.824759,5.0184064,0.124072626,40.447327,22.276335,0.5549662,2.784566,-37.7791,144.97849
1337.038,22.352942,172.4,29.825401,0,0,39.84869,0.20966999,0,2.826398,5.0184064,0.12414565,40.42354,22.293987,0.55529284,2.7862048,-37.7791,144.97849
1338.038,23.137255,172.4,29.825401,0,0,39.831314,0.20126173,0,2.8276308,5.0184064,0.12420058,40.40566,22.309448,0.55553854,2.7874377,-37.7791,144.97849
1339.032,26.27451,172.4,29.5301,0,0,39.816093,0.2103674,0,2.8287115,5.0184064,0.12424874,40.389996,22.325624,0.55575395,2.7885184,-37.7791,144.97849
1340.027,26.27451,172.4,29.5301,0,0,39.791252,0.23627141,0,2.8304777,5.0184064,0.124327436,40.36443,22.344177,0.556106,2.7902846,-37.7791,144.97849
1341.032,26.666666,172.4,29.5301,0,0,39.77005,0.2426845,0,2.8319864,5.0184064,0.12439467,40.342617,22.361889,0.5564067,2.7917933,-37.7791,144.97849
1342.039,26.666666,172.4,29.5301,0,0,39.75023,0.23749036,0,2.8333988,5.0184064,0.1244576,40.322216,22.377466,0.55668813,2.7932057,-37.7791,144.97849
1343.036,25.490196,172.4,29.5301,0,0,39.730087,0.24094403,0,2.8348353,5.0184064,0.1245216,40.301495,22.39294,0.5569744,2.7946422,-37.7791,144.97849
1344.025,26.27451,172.4,29.825401,0,0,39.710804,0.2345461,0,2.8362117,5.0184064,0.12458293,40.28165,22.409079,0.5572488,2.7960186,-37.7791,144.97849
1345.028,26.27451,172.4,29.5301,0,0,39.691654,0.23627141,0,2.8375802,5.0184064,0.12464391,40.261948,22.424417,0.55752146,2.7973871,-37.7791,144.97849
1346.010,25.882353,172.4,29.5301,0,0,39.670467,0.23674747,0,2.8390956,5.0184064,0.124711424,40.24015,22.441973,0.5578235,2.7989025,-37.7791,144.97849
1347.036,26.666666,172.4,29.5301,0,0,39.64455,0.23334534,0,2.8409517,5.0184064,0.124794126,40.21348,22.462114,0.55819345,2.8007586,-37.7791,144.97849
1348.042,26.27451,172.4,29.825401,0,0,39.63116,0.2426845,0,2.8419116,5.0184064,0.12483689,40.199703,22.473722,0.5583847,2.8017185,-37.7791,144.97849
